DOEID,BA_climate_grp,efficiency_class,NWEIGHT,TOTALDOL,pred_TOTALDOL,top5_annual_savings,savings_share_of_bill
110939,Cold,inefficient,4403.744901,2387.61,1870.4877440607363,114.82636250789365,0.04809259573711521
110942,Marine,inefficient,11059.68162,902.47,855.1009552618381,56.91693814487489,0.06306795588205136
110946,Cold,efficient,1752.344185,1717.98,2279.237613025243,214.35666462935689,0.12477250295658673
110947,Hot-Dry,inefficient,4427.4773082,2359.15,2409.2741072656695,545.0707819996137,0.23104541127084488
110948,Hot-Dry,efficient,9580.9801027,775.89,2222.5519157227345,130.99962365632194,0.16883788121553564
110949,Hot-Humid,average,17313.743104,1001.09,867.1669115477082,129.89377419843493,0.1297523441433187
110951,Marine,average,9637.9511346,3590.39,3088.6432774795144,642.8669525043061,0.17905212316887753
110960,Marine,inefficient,5608.7977096,2197.22,1756.2917771900918,326.46616636464694,0.14858146492597327
110962,Hot-Humid,average,9680.9659589,2378.53,1930.168331619678,467.8602620616042,0.1967014341049321
110966,Mixed-Humid,inefficient,5026.4998341,3414.03,2325.2012143735533,765.8296246412648,0.22431836411550712
110967,Mixed-Humid,inefficient,6539.0994637,1571.38,1532.8923946404293,354.62810214599574,0.22567940418358112
110968,Cold,efficient,7680.9310388,1210.54,1650.7160886410404,339.9753483989539,0.28084602607014547
110970,Hot-Dry,inefficient,12146.283115,1232.78,1034.373473446503,201.81763006733362,0.16370936425585558
110976,Marine,average,4881.5473533,1669.59,1541.6770816499195,165.55537545348173,0.09915929986013437
110977,Cold,average,4462.0097712,1952.83,1744.635096962176,701.5529898920098,0.3592493918528545
110978,Mixed-Humid,average,8892.3521826,1511.36,1796.2193171811723,285.0717114406343,0.18861933056362107
110979,Marine,inefficient,8755.178104,2345.97,2103.1416389175984,663.596944012748,0.2828667647125701
110981,Cold,inefficient,5905.3275836,1804.87,1950.9931907196085,230.2947068881261,0.12759628498901643
110988,Hot-Humid,efficient,7750.6055569,1332.38,2293.1958894190707,255.80218090391858,0.19198890774697802
110989,Mixed-Humid,inefficient,5880.0780228,2091.13,1611.7476246921444,478.2542574949422,0.22870613376257914
110990,Cold,average,10860.694906,2599.89,2354.594178839122,815.1843268833954,0.3135456988116403
111007,Mixed-Humid,inefficient,5685.5600275,3051.33,2417.817151351803,396.7005346666301,0.13000905659716586
111013,Cold,inefficient,714.79142674,981.16,1242.1532953769238,34.478463199523546,0.035140510415756394
111019,Cold,inefficient,8534.9378545,3323.37,2401.030630695065,996.2030747036139,0.2997568957725483
111026,Cold,efficient,6068.9210167,656.66,1541.2077528447028,173.39966999619799,0.2640630920052965
111027,Mixed-Humid,average,5798.2442997,2125.3,2311.9621924247053,448.3290781600257,0.21094860874230728
111038,Mixed-Humid,efficient,4098.5610256,1278.36,2021.3727227125212,375.15008264037033,0.2934620002506104
111039,Mixed-Humid,average,6052.510417,2526.66,1982.398000141489,196.38744851575186,0.07772610818857775
111047,Cold,average,7471.4417446,3163.42,2557.4609159500956,884.3852150375881,0.2795661704856099
111051,Mixed-Humid,average,4979.0070189,1851.02,1976.7722582249944,289.1719820787473,0.15622304571465856
111053,Cold,average,6452.6519627,2591.22,2200.4327057477226,595.2212996575776,0.22970697187331743
111060,Marine,efficient,7002.0824962,296.14,584.9863776850735,25.861031387263164,0.08732704594875115
111065,Very-Cold,average,9142.6857217,2823.82,2219.7902338151907,452.09467968416567,0.16010038872313592
111077,Cold,inefficient,8027.1061353,1286.52,1118.6010874487026,226.60899197947953,0.17614105647753595
111080,Mixed-Humid,average,3904.3818159,2441.48,2020.3598685603008,412.14516257790297,0.16880955919274496
111082,Hot-Dry,efficient,3638.6483788,1467.55,1540.7541070441837,326.15694045050043,0.2222458794933736
111083,Hot-Humid,inefficient,17529.639399,1389.92,1043.2900125620429,190.45942869595768,0.13702905828821635
111098,Mixed-Humid,inefficient,6217.158092,2425.67,1938.4974347889072,368.9691235957551,0.152110189595351
111116,Cold,inefficient,8516.3354877,1341.26,1368.0466381274698,141.59967645668115,0.10557213102357571
111117,Cold,efficient,633.74933946,1826.93,2154.5410603387563,339.482781122295,0.1858214497119731
111119,Hot-Dry,inefficient,8686.7304463,5284.93,3225.929477109383,842.8046434911653,0.15947318952023304
111121,Cold,efficient,4809.869121,2727.05,2889.340133619573,685.4781041808576,0.2513624994704379
111132,Mixed-Humid,efficient,3716.2766385,2521.3,2235.508677039826,847.7226725553826,0.33622443682044284
111139,Marine,inefficient,10142.090504,3449.77,2194.90205042542,504.7197270015255,0.14630532673236926
111141,Mixed-Humid,average,6964.2805304,2562.39,2245.195920831959,1009.103418069331,0.3938133609908449
111144,Mixed-Humid,efficient,4581.1954554,1794.07,1679.0984849749896,524.660244789088,0.29244134553784856
111146,Mixed-Humid,efficient,7197.7312636,1708.84,2693.2430573280503,278.51923521665026,0.1629873102318826
111154,Hot-Humid,average,12346.205491,2702.72,1474.495544615914,1053.4293126363023,0.3897663511707844
111158,Mixed-Humid,average,5710.988226,2010.19,2132.250156805851,444.7676047820577,0.22125650052087498
111165,Cold,inefficient,4522.4848161,2464.45,1680.0190811885425,551.4635575208406,0.22376739537050483
111181,Mixed-Humid,efficient,950.39215365,1022.38,2092.6694560711585,119.12911606079726,0.11652136784835115
111189,Mixed-Humid,efficient,5285.7607273,1824.86,1665.6659977928946,709.9130957229911,0.3890233199933097
111196,Cold,inefficient,886.52250724,2257.23,2050.8720935192105,312.8761038499681,0.13861064395297248
111211,Hot-Dry,efficient,3988.6639089,533.07,1599.5354872093214,102.18027218644096,0.19168265365982132
111213,Cold,efficient,2049.5680555,2089.23,2963.6915948031565,591.8430083776335,0.2832828402701634
111222,Mixed-Humid,inefficient,7476.3979458,2441.58,1816.6545195691335,520.4877680653611,0.21317661844599037
111223,Mixed-Humid,inefficient,8765.079468,2698.34,1950.0853843736872,752.300339407968,0.2788011664237894
111224,Mixed-Humid,efficient,7525.7363221,1848.92,2194.7052264070544,233.7115463329611,0.1264043584000179
111225,Cold,average,3775.487945,1226.43,1798.0687584991488,280.3282809985577,0.22857258954735102
111228,Mixed-Humid,inefficient,10462.374712,1385.0,1030.191091407964,145.300540189376,0.1049101373208491
111244,Cold,efficient,6318.5772455,1954.24,2019.0895647874827,506.90413775720833,0.2593868397726013
111251,Cold,average,913.604989,3037.12,2653.464486552697,800.5349065252628,0.2635835615732216
111252,Mixed-Humid,average,6239.1367481,1916.01,1936.7000571194876,504.8602445900481,0.2634956208944881
111258,Cold,inefficient,7036.9163955,1964.44,1890.3800142063872,228.7116953519112,0.11642590018117692
111265,Mixed-Humid,efficient,5616.8696474,1186.86,1776.1943924429277,213.80319427376074,0.1801418821712424
111267,Hot-Humid,average,17417.52419,559.29,1098.7277020841857,43.217107770066704,0.07727137579800587
111270,Cold,average,2050.0086969,1659.47,1856.9374185557008,416.6302975665413,0.25106226540193033
111275,Cold,inefficient,2633.9643628,2872.84,1764.7612825819915,287.69034170675775,0.10014144251220317
111278,Mixed-Humid,inefficient,2579.5937659,2598.06,2318.6530045212044,536.2462429820307,0.2064025630593715
111279,Mixed-Humid,efficient,6271.2261156,2338.44,2917.182133083848,464.36758735004247,0.19858007361747254
111285,Mixed-Humid,average,5125.6695566,1477.3,1347.9732586158025,343.08993077166963,0.23224120406936277
111288,Cold,average,4516.9308133,2480.04,2179.6662980208607,773.4221218844972,0.3118587288448965
111292,Mixed-Humid,efficient,5882.6883136,1643.36,2649.0413611694435,466.74909256883154,0.28402120811558734
111297,Cold,average,3615.2496148,2749.81,3001.232312785103,820.2529176027762,0.29829439765030175
111303,Mixed-Humid,efficient,3781.0748595,2008.2,1958.5145777144771,374.65239334831404,0.186561295363168
111314,Hot-Humid,inefficient,11130.624928,1617.07,1208.4358315592892,228.42740268930157,0.14126005843241268
111315,Cold,efficient,6440.2988756,1645.21,1938.9886392996673,567.9252877851775,0.34519926804795587
111319,Cold,average,4263.5474074,2321.72,2445.3745922222843,303.5457570614378,0.13074175915331646
111325,Cold,efficient,4923.3370571,3747.26,3389.689835384412,799.0437236722705,0.2132341293831414
111330,Hot-Humid,average,15155.186358,1801.04,1960.62645443637,769.0758165351865,0.42701762122728343
111334,Mixed-Humid,efficient,4593.1040467,2022.67,2202.3352349467664,321.37273282674386,0.15888540039983973
111345,Cold,inefficient,10370.739432,1907.0,2101.6408657662405,567.3419261237874,0.2975049429070726
111347,Hot-Humid,efficient,12428.786337,901.3,1219.250607684906,183.36744444717937,0.20344773598932583
111352,Hot-Dry,efficient,5242.1555761,507.56,2025.735641193338,135.43953867609537,0.26684439017277833
111355,Cold,efficient,6760.8967509,1579.5,2249.955188552871,520.5330867667229,0.32955561048858684
111357,Cold,average,9104.5735234,2412.34,1752.2398517888648,574.6982350775746,0.2382326848941586
111363,Hot-Humid,inefficient,11111.277077,1312.45,1295.5855667017186,135.34379894808458,0.10312301340857524
111374,Cold,efficient,12988.175567,1008.87,1482.5163354524095,360.1136718015897,0.3569475470591748
111383,Cold,efficient,7647.0577403,2097.62,1727.566274049125,534.5948963317825,0.25485783713531646
111390,Hot-Dry,efficient,1820.3622187,1138.4,1039.156291854404,192.70725047648241,0.16927903239325578
111394,Hot-Humid,efficient,9267.404747,1722.93,2724.1297395311944,722.4359880877594,0.4193066393224097
111404,Hot-Humid,average,13832.103429,3639.17,3057.6415932264304,1070.0300114476258,0.29403133446572316
111406,Cold,inefficient,886.52250724,3702.15,3327.8363067165874,585.3866412056475,0.15812072476956565
111416,Mixed-Humid,inefficient,9540.9401769,3034.86,2148.405698725244,626.0306518877749,0.20627991139221408
111430,Cold,inefficient,11282.806001,1376.01,1693.0467332849162,346.5272450467729,0.2518348304494683
111431,Mixed-Humid,efficient,5386.767246,2131.98,1841.9310410766443,599.2524483765468,0.28107789396549065
111434,Mixed-Humid,average,7972.0762532,2637.2,2153.331612756371,1078.8315033031001,0.40908217173634925
111437,Cold,efficient,4397.6984489,1286.64,1511.1548537255564,286.90415416603753,0.2229871247326661
111438,Mixed-Humid,inefficient,6262.60161,1604.26,1942.5812953256284,173.32786596190155,0.10804225372564394
111454,Cold,average,15572.901514,1059.86,1379.5507466537492,207.20038449981882,0.19549788132377752
111459,Hot-Humid,inefficient,6464.5033952,1746.65,1245.6576852582798,271.3568498305765,0.15535845752187127
111463,Hot-Humid,inefficient,10222.44016,3000.64,1824.6246848207509,779.6957010160495,0.2598431338034718
111467,Cold,inefficient,4124.7057726,4700.02,4434.48484551005,1224.5336286598474,0.26053796125545153
111473,Hot-Dry,inefficient,9397.5081231,4650.2,2710.7084691944237,889.4209997614165,0.1912651068258175
111474,Hot-Humid,average,9320.8243395,4695.54,3257.4312359753126,1348.942465984214,0.28728164726191535
111476,Very-Cold,average,740.46803036,3249.76,3202.087390069804,395.16304067649065,0.12159760741608322
111480,Mixed-Humid,average,6878.0423031,2377.4,1750.2595052891484,421.5275293096829,0.17730610301576633
111481,Mixed-Humid,efficient,5606.7447073,2723.23,3155.4944060368,1267.901911808271,0.4655875235688029
111493,Mixed-Humid,inefficient,5361.8166907,2683.97,2139.474382640014,721.4022526724651,0.268781786932218
111496,Cold,inefficient,6619.3983329,3034.21,2253.4012867517276,867.8353438960587,0.2860169018940873
111497,Cold,inefficient,14178.564718,4804.8,1446.8930170225426,1213.717518773816,0.2526052112000116
111500,Mixed-Humid,average,6670.6266822,1777.49,1596.5198649288873,276.22041675497195,0.15539913966040425
111505,Hot-Humid,inefficient,6431.8334684,4736.84,2345.708943181647,944.3238113421116,0.19935733766437364
111506,Hot-Humid,efficient,11266.843178,37.53,2022.6769336679895,11.74383895340969,0.31291870379455605
111507,Mixed-Humid,average,5234.6774519,1639.85,1871.361334322696,218.04278164406136,0.1329650770765993
111511,Mixed-Humid,average,4522.8130586,1743.15,1884.7151308886664,483.49568579098576,0.27736895034333575
111522,Mixed-Humid,inefficient,6004.7067906,4037.55,4210.422750467138,628.8879724942648,0.15575979801965667
111531,Hot-Dry,average,5264.7562896,3060.27,2682.821651591298,851.1624802118579,0.2781331321131331
111534,Cold,average,13318.876479,4905.9,3245.0257772098767,956.3886479708419,0.19494662507813898
111539,Hot-Humid,inefficient,1918.6498246,2899.7,2871.7818460650096,485.4704524613202,0.16742092370290726
111541,Hot-Humid,efficient,7027.9988744,2710.69,3165.3295667161533,699.6149440509892,0.25809478179024126
111543,Mixed-Humid,inefficient,1532.5958188,3316.21,2088.785177253668,585.8574638495011,0.17666476605809073
111554,Mixed-Humid,inefficient,12880.839849,2263.41,2027.3982377792456,571.8803980718312,0.2526631931783598
111556,Cold,inefficient,7771.9428596,1439.69,1655.120075443137,164.0521770699544,0.11394965379349332
111559,Cold,inefficient,14376.441763,943.7,1308.113287100366,134.96288440668377,0.14301460676770558
111568,Mixed-Humid,inefficient,7799.6140928,1421.84,1093.887791488877,156.62862857702004,0.11015910972895687
111572,Mixed-Humid,efficient,10030.822764,1553.8,1442.0386767664954,285.5622420419454,0.18378313942717558
111581,Mixed-Humid,efficient,7596.3055111,696.41,1406.1349329979869,69.54507716288529,0.09986226097110222
111583,Mixed-Humid,inefficient,13203.834643,859.04,876.5829992073303,137.52461108615964,0.16009104475479563
111587,Cold,average,8953.7520864,2067.42,2597.091821321351,464.59940646987457,0.224724248807632
111589,Cold,average,9741.4710071,1282.33,1848.0561741468584,242.3192501773862,0.18896793350961627
111591,Cold,inefficient,2397.9284085,1321.84,1490.5025738098711,382.845235593948,0.28963054196721844
111592,Marine,average,8378.9199095,1660.25,1621.0892586899,344.8778924656416,0.2077264824367665
111593,Mixed-Humid,average,4081.8774646,2009.5,2158.539772655846,264.35404231459137,0.131552148452148
111594,Mixed-Humid,inefficient,9212.8135365,1992.98,1008.0718083052292,104.38151121364501,0.05237459041919388
111597,Hot-Dry,efficient,4374.2261451,1225.38,1721.2789963581524,440.83492876686626,0.35975365092205375
111598,Mixed-Humid,inefficient,12780.386382,3640.56,1577.6036912778468,524.7172792447021,0.1441309247051833
111604,Cold,inefficient,2339.5814604,1465.72,1802.9664244590945,591.9497831672602,0.40386279996674684
111605,Mixed-Humid,efficient,6815.3383463,2870.08,2414.8228017990054,943.7940217789338,0.32883892497036105
111607,Cold,average,1499.4417708,2678.69,3166.064813951428,621.8391754692377,0.2321430159776748
111614,Cold,efficient,19623.874187,1031.58,1252.8832619139266,205.02404596653935,0.19874759685777096
111615,Cold,inefficient,5767.1204592,2692.87,2314.076023402314,459.49555917058564,0.17063414096134819
111617,Mixed-Humid,efficient,4888.6811871,2726.81,3283.005845565518,872.1641340247617,0.3198477833163153
111622,Very-Cold,inefficient,898.5900265,1830.75,1873.869647211859,241.48117159538145,0.13190286581749636
111625,Cold,average,8806.8101283,1815.73,1633.9004930619722,225.25900862477937,0.12405974931558071
111628,Hot-Humid,average,15349.673696,834.49,1552.0549873866255,213.08929756048994,0.2553527274868362
111631,Cold,efficient,6640.3168764,2158.51,2034.3944935785369,408.5512844887386,0.18927467766595407
111632,Mixed-Humid,efficient,6480.898171,1687.91,2482.871569750654,303.30270430150637,0.17969127755716024
111633,Hot-Humid,efficient,8828.0085674,1219.25,1465.2898374641477,176.83166363654033,0.14503314630841938
111635,Hot-Humid,average,12099.676607,1341.48,1854.634162634833,314.97930650273673,0.2347998527765876
111636,Mixed-Humid,inefficient,1719.2461398,1087.71,987.7422022191904,199.780054343884,0.18367032972380873
111637,Hot-Humid,average,9093.3051831,1705.08,1722.1273277160917,330.2969231151478,0.19371344635744236
111638,Cold,average,5389.6913948,2358.56,2389.2214163937465,595.3438083996776,0.25241834356542875
111639,Cold,efficient,991.06070961,1253.53,3958.407614803058,680.1799964895127,0.5426116618585217
111645,Mixed-Humid,average,7230.5423069,1476.8,1284.9741099836758,224.66514164646387,0.15212970046483199
111647,Very-Cold,inefficient,869.56080306,2816.58,2437.727726397638,403.48008880212143,0.14325177655245774
111651,Mixed-Humid,efficient,5424.5043198,2557.77,2778.974363938238,385.49403161353507,0.15071489290027448
111657,Very-Cold,efficient,847.42982988,1445.35,2096.656237208577,431.86110541806454,0.2987934447836611
111670,Mixed-Humid,inefficient,4269.630378,1840.68,1607.2733051695789,401.574277005745,0.21816626301461686
111672,Mixed-Humid,average,5599.6302263,3882.25,4141.570191615516,1086.13737552723,0.2797700754787121
111682,Hot-Humid,average,7516.5132366,3596.68,2465.337585730194,1731.2380928099633,0.48134337578265607
111684,Hot-Humid,average,6240.7466816,814.32,1292.5881697597267,219.4673595292914,0.26950997093193263
111690,Cold,inefficient,6825.6931478,1552.06,1065.125941025403,188.13122308930198,0.12121388547433862
111691,Cold,inefficient,1795.6055618,2098.72,3014.7838010109294,352.512130892413,0.1679652983210781
111692,Hot-Humid,efficient,5747.9045913,1507.41,2103.624271185493,175.13370066190305,0.11618186204277738
111698,Mixed-Humid,efficient,9740.1021307,606.3,888.6041188635678,76.14050162702945,0.1255822227066295
111699,Mixed-Humid,average,1007.6013258,1294.82,1246.6937115376822,210.58518757982904,0.16263665032964353
111702,Very-Cold,efficient,7072.3003306,2333.39,1959.9228518582177,617.0998673562987,0.2644649490039379
111712,Cold,efficient,5979.0345463,1993.1,2452.383484431798,551.6168546582261,0.2767632605781075
111726,Cold,inefficient,9544.7521579,3122.7,2398.226094174123,492.9652649089711,0.15786507346494097
111727,Hot-Dry,inefficient,13188.537609,2488.86,1596.6640282409553,332.7042857180113,0.13367738069558405
111729,Cold,average,2374.1438303,2097.62,1911.2668619209337,569.9025041706983,0.27169006024480047
111734,Mixed-Humid,inefficient,7701.8089094,1502.12,1071.337092078125,353.8094964817815,0.23554010097847142
111735,Cold,average,9465.0497078,801.22,1113.661242113302,88.05872796713129,0.10990580360841128
111738,Cold,inefficient,4302.3823027,2288.77,1638.169707349884,501.41124759261004,0.21907454553869984
111743,Cold,efficient,3646.8575841,1578.81,2425.3488313533576,378.5672065862669,0.23978009170594744
111748,Cold,average,8691.2761537,1607.02,2146.3311859720966,512.1713351667634,0.31870874983930714
111749,Cold,inefficient,6069.6194596,1749.81,1240.593148756247,415.38052255390863,0.23738607194718778
111750,Mixed-Humid,inefficient,5764.7851576,2071.35,1838.6974289485495,245.33907365786436,0.11844404550552266
111752,Cold,average,4902.9137581,1952.59,3253.977616815093,450.2100491903472,0.23057070311245434
111754,Marine,inefficient,6839.4844539,2001.34,1684.9913856016472,571.2364661448759,0.28542699698445834
111755,Cold,efficient,4090.7050438,1353.49,1266.6470849785362,185.67436365247949,0.13718192498834825
111757,Cold,efficient,10393.043231,3950.17,5231.1965397125605,811.1100620834487,0.20533548229150864
111763,Hot-Dry,inefficient,4995.060687,4985.99,1846.5523995180456,1859.0612159746681,0.3728569884766452
111765,Cold,efficient,6524.0997061,814.06,1351.1148262620864,200.1511549913892,0.24586781685795792
111766,Cold,efficient,7423.2933149,3731.19,4302.888117057816,945.9659529001569,0.25352929036049004
111779,Cold,average,6358.4196499,3344.37,3064.142771788832,850.5668721769587,0.2543279817056602
111782,Hot-Humid,average,16642.051602,1105.3,1428.0679878708129,154.56938254848075,0.13984382751151792
111783,Mixed-Humid,inefficient,11124.721025,1415.99,1472.1390835666346,383.62682133934817,0.2709248097368966
111788,Mixed-Humid,average,4768.1619679,2619.86,2529.981099857755,877.8235327537466,0.3350650541455446
111792,Mixed-Humid,inefficient,7928.8055571,1319.11,1324.4782104383507,119.2258083957015,0.09038352252329337
111800,Mixed-Humid,average,6447.1395904,4207.73,2998.328139679163,1100.2356719407505,0.26147962724337126
111814,Very-Cold,efficient,925.32129864,2550.29,2756.1981656174175,439.56412368524735,0.1723584861663761
111815,Cold,average,4715.2500314,2515.15,1929.327853025653,328.91272267852935,0.13077260707255206
111817,Cold,inefficient,6958.4897438,1481.45,1418.2410900868551,221.58941539165,0.1495760338800837
111819,Cold,inefficient,2183.1800465,2233.49,2171.6723133864907,299.1094325077448,0.133920202243012
111821,Cold,efficient,9869.1047537,1330.14,1663.6203066081189,454.51434812381126,0.34170414251417985
111823,Mixed-Humid,inefficient,5059.9220572,5168.18,3871.0237959528454,1452.9665948625584,0.28113699500840883
111828,Hot-Humid,efficient,7416.4875466,990.87,1410.7027181259896,65.65115225953093,0.06625607018027686
111836,Very-Cold,inefficient,538.53500395,1990.15,2194.159494079012,614.4004196637154,0.30872065907781593
111837,Cold,efficient,897.22815002,1342.96,2399.7484711868105,195.71131813090193,0.14573130855044225
111856,Hot-Humid,average,7065.8417185,2685.71,2134.9352861765046,1009.5055163242041,0.37588031333398025
111864,Hot-Humid,average,16253.34625,1123.9,1194.9146384468525,172.45413726313487,0.15344259921980147
111874,Mixed-Humid,average,7006.7542715,1720.71,1911.717839096874,340.0253602606772,0.19760759236633552
111887,Cold,efficient,3222.2444999,1658.55,2034.6133915222897,507.5968179813867,0.30604854721376307
111888,Cold,inefficient,3876.4408275,1450.55,1911.8606792419232,286.04570649973334,0.1971981017543231
111891,Cold,efficient,1031.8976505,2239.15,1494.10896784452,479.4235301132089,0.21410960860737732
111898,Cold,efficient,3254.2997716,1790.19,3230.5132587953403,436.9977524033517,0.24410691178218608
111899,Very-Cold,average,572.373388,3482.15,2739.0406448596605,1116.6153496508518,0.3206683657082124
111900,Mixed-Humid,inefficient,9481.2975374,903.9,714.5833044358918,194.45265727794637,0.21512629414531073
111902,Cold,inefficient,5464.0095754,2014.58,2000.4133261247807,372.10186652603704,0.1847044379106499
111903,Hot-Humid,inefficient,11201.305721,3289.36,1440.0366508900745,291.36620775443544,0.08857838842645238
111905,Mixed-Humid,efficient,3570.7738203,3093.43,3178.993909260528,841.4197914358112,0.2720022083692895
111913,Cold,average,4619.7174318,2089.03,2540.026655924775,691.8627469397858,0.3311885166511662
111915,Cold,average,1470.6456416,1211.74,1210.0252785076636,249.85663628827677,0.20619657376027595
111917,Cold,efficient,2346.1939736,1833.97,2221.789855543328,343.31974731665514,0.18720030715696284
111918,Very-Cold,efficient,1163.2785044,574.53,677.6604242185632,71.77154945503153,0.12492219632574719
111924,Mixed-Humid,inefficient,12623.245065,2796.79,3335.703445092151,491.3353717641886,0.17567832113393878
111930,Marine,inefficient,6933.3649572,1940.22,1961.6840758941755,234.7220691974079,0.12097703827267418
111932,Marine,average,11867.355856,962.96,1007.1627299604633,193.03455000000002,0.2004595725679156
111933,Hot-Dry,inefficient,14295.699199,1819.01,1734.3427781249595,294.37526252631943,0.1618326796039161
111936,Hot-Humid,efficient,4995.9164718,1734.57,1929.464695536844,467.64904676446207,0.2696051740572373
111941,Marine,efficient,8682.031747,5330.37,5133.612620908903,1263.1559588659184,0.2369734106386458
111942,Mixed-Humid,average,7272.7976628,770.52,1104.6920246599077,172.68310805339064,0.22411242804001277
111944,Mixed-Humid,efficient,5607.320701,2286.73,2621.691981806202,601.93345750693,0.263228915310041
111945,Hot-Humid,inefficient,2359.7753939,1195.58,2485.878839666727,64.8199970673664,0.054216361153052416
111951,Cold,average,5903.7377051,1726.94,1492.4639365329788,363.21154287542714,0.21032088137134303
111959,Cold,average,2113.9403697,3193.19,2055.9266644669174,1015.7710522387141,0.3181054219256336
111961,Hot-Humid,efficient,8610.4385866,1464.46,2007.9016370999295,532.0349880935447,0.3632977261881818
111971,Mixed-Humid,average,1383.6772299,1523.63,2032.7817834511004,123.59853539428401,0.08112109593161332
111974,Mixed-Humid,inefficient,6468.922568,1967.23,2213.3768789996834,432.5264240945545,0.2198657117340395
111977,Cold,average,14690.25561,939.47,1016.1816373945773,134.17611666345977,0.1428210764191084
111983,Mixed-Humid,average,5737.0464849,1677.95,2160.948014952856,343.4749992374808,0.20469918605291026
111989,Cold,average,7677.2080156,1742.96,1704.1375866244437,291.95779723989136,0.1675068832560078
111991,Hot-Humid,average,15904.604403,698.69,1137.3090542273806,241.4337499487366,0.34555203301712717
111997,Cold,average,3920.6446235,1579.82,1394.4470690659143,591.0482081643434,0.3741237661026847
111998,Cold,average,4687.7753794,3226.88,2920.994692917843,585.137880892803,0.18133239565549478
112009,Hot-Humid,efficient,6191.9222163,261.32,1435.28908562224,59.188081477498415,0.22649656160071335
112010,Hot-Humid,efficient,11770.598199,2281.2,2412.2699952190233,407.9004078074479,0.17880957733098718
112021,Mixed-Humid,efficient,9693.9935866,595.23,1349.7135853084314,43.2269112683347,0.07262219859270316
112022,Cold,average,9922.1033013,822.01,919.4166567808873,165.2643541651836,0.20104907989584506
112025,Mixed-Dry,efficient,4139.572578,894.17,1530.5571963864963,313.9760435580607,0.35113685715027426
112027,Very-Cold,average,10484.558192,3916.16,4209.181392034628,764.5787258044826,0.19523684573778463
112039,Hot-Humid,efficient,6091.003877,2085.24,1919.117536843106,793.879684563443,0.38071381930302656
112041,Cold,efficient,6937.0569709,2525.93,2703.234085917351,568.5116208022455,0.22507021999906787
112046,Hot-Humid,inefficient,16994.69111,978.99,1195.0701931324224,156.22274596308011,0.1595754256561151
112047,Mixed-Humid,inefficient,10636.703969,1070.48,1595.896080290478,216.04492698674198,0.201820610368005
112049,Hot-Dry,inefficient,5268.5423845,2318.36,2138.0635798381068,477.5268398232156,0.20597613822840954
112058,Mixed-Humid,inefficient,8037.6163613,3879.26,3049.476803236634,450.04280096142327,0.1160125387216694
112064,Hot-Humid,inefficient,1699.5728792,3711.04,2350.052764241483,844.0587610386958,0.2274453417475144
112067,Mixed-Humid,average,5153.2063248,1572.07,1996.5649582839137,340.029823895828,0.21629432779445443
112081,Mixed-Humid,average,5812.6929901,2596.33,2228.7769211767495,439.65751656209795,0.16933807203325385
112083,Hot-Dry,inefficient,15047.160257,2171.57,2033.2960109506616,242.0097928480198,0.11144461972122463
112088,Mixed-Humid,efficient,10734.445817,1521.15,1914.0978471733983,603.0312020939308,0.3964311225677486
112091,Very-Cold,inefficient,1145.4942274,1762.36,1704.3075431316695,212.35485902442477,0.12049459759891554
112093,Hot-Humid,efficient,18481.003421,656.87,1077.1313811749867,59.661635246226695,0.09082715795549605
112095,Mixed-Humid,inefficient,2701.1623335,1714.04,1649.872847910316,302.73294164987476,0.17661953142859838
112104,Hot-Humid,inefficient,2395.4494757,1028.54,2071.815553447546,121.04433444650411,0.11768558777150535
112112,Cold,efficient,4301.4163761,2263.48,2704.5320026739773,542.5858037320946,0.2397130982964703
112124,Mixed-Humid,inefficient,4458.5543891,1566.31,1350.6051838920196,286.35566486432583,0.1828218327561759
112131,Cold,efficient,3357.9520464,1091.11,1655.637075764333,174.29964802204364,0.15974525760193167
112134,Mixed-Humid,efficient,2263.6046238,2183.15,1830.460264892473,470.80619631058516,0.21565453418710814
112142,Mixed-Humid,efficient,4721.7868934,1609.66,2210.871957004634,221.02121811005034,0.1373092566815665
112150,Hot-Humid,average,6042.2471163,1408.44,1850.88501559922,198.0212956799521,0.14059618846379832
112153,Hot-Dry,efficient,9083.0932837,1507.63,3036.2556149768043,171.87316305072312,0.11400221742119956
112155,Mixed-Humid,efficient,11323.47728,2607.38,2193.514353685495,1090.2090254752552,0.4181243338045299
112158,Mixed-Humid,efficient,3464.5783976,2192.9,2614.2170485654124,399.4560058832065,0.18215878785316544
112163,Cold,efficient,4942.2044808,1188.09,1321.9816812370482,185.62387419099525,0.15623721619658046
112167,Hot-Humid,average,2242.477505,758.76,1321.9023100883476,59.4784680277054,0.07838904004916626
112172,Mixed-Humid,average,6788.2124122,1468.31,1530.0445525505709,388.39498319085465,0.2645183804447662
112177,Mixed-Humid,average,5263.9873044,1884.8,1871.8252066694365,421.8029112719528,0.22379186718588326
112179,Mixed-Humid,average,4051.0080436,1393.99,1105.1255225523164,89.67369712260596,0.06432879512952457
112188,Cold,inefficient,7379.1296127,1770.36,1403.2328509043384,438.5020291250087,0.24769088158623595
112191,Very-Cold,inefficient,1038.4932829,2486.5,3598.3172065005983,357.61667693221557,0.1438233166829743
112192,Cold,efficient,7724.3434673,1274.52,1886.660010148231,268.34439844402766,0.21054545903087254
